ID,상점명,플랫폼,프로필_URL,전화번호,상세주소,메신저_채널,구글맵_URL,상권명,활성여부,등록일시
381,Garniercambodia Beauty,FACEBOOK,https://www.facebook.com/GarnierCambodia,N/A,"14 ផ្លូវលេខ ១៩១, ភ្នំពេញ",N/A,https://www.google.com/maps/search/?api=1&query=Garniercambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
382,Thaibeautycambodian Beauty,FACEBOOK,https://www.facebook.com/thaibeautycambodian,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/thaibeautycambodian,https://www.google.com/maps/search/?api=1&query=Thaibeautycambodian%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
383,Sakuracambodiastore Beauty,FACEBOOK,https://www.facebook.com/SakuraCambodiaStore,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/SakuraCambodiaStore,https://www.google.com/maps/search/?api=1&query=Sakuracambodiastore%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
384,Dy Khen 466649756692811 Beauty,FACEBOOK,https://www.facebook.com/Dy-Khen-466649756692811,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Dy-Khen-466649756692811,https://www.google.com/maps/search/?api=1&query=Dy%20Khen%20466649756692811%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
385,Sakuracambodia168 Beauty,FACEBOOK,https://www.facebook.com/sakuracambodia168,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/sakuracambodia168,https://www.google.com/maps/search/?api=1&query=Sakuracambodia168%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
386,Onthetablenrm Beauty,FACEBOOK,https://www.facebook.com/onthetablenrm,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/onthetablenrm,https://www.google.com/maps/search/?api=1&query=Onthetablenrm%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
387,Drmonoroth Beauty,TIKTOK,https://www.tiktok.com/@drmonoroth,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Drmonoroth%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
388,493554613838753 Beauty,FACEBOOK,https://www.facebook.com/493554613838753,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/493554613838753,https://www.google.com/maps/search/?api=1&query=493554613838753%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
389,61550364152053 Beauty,FACEBOOK,https://www.facebook.com/61550364152053,036 415 2053,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=61550364152053%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
390,Eclipseonline143 Beauty,FACEBOOK,https://www.facebook.com/eclipseonline143,N/A,"Pin Location: Phnom Penh, Cambodia",https://t.me/eclipseonline143,https://www.google.com/maps/search/?api=1&query=Eclipseonline143%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
391,100085862131681 Beauty,FACEBOOK,https://www.facebook.com/100085862131681,085 862 1316,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=100085862131681%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
392,Dwglutacosmetices Beauty,FACEBOOK,https://www.facebook.com/dwglutacosmetices,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/dwglutacosmetices,https://www.google.com/maps/search/?api=1&query=Dwglutacosmetices%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
393,Enlineskincare Beauty,FACEBOOK,https://www.facebook.com/EnlineSkincare,N/A,"Pin Location: Phnom Penh, Cambodia",https://t.me/EnlineSkincare,https://www.google.com/maps/search/?api=1&query=Enlineskincare%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
394,Gluta Tota 100054223582031 Beauty,FACEBOOK,https://www.facebook.com/p/GLUTA-TOTA-100054223582031,054 223 5820,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Gluta%20Tota%20100054223582031%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
395,Lkglutakh Beauty,FACEBOOK,https://www.facebook.com/lkglutakh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/lkglutakh,https://www.google.com/maps/search/?api=1&query=Lkglutakh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
396,Narybeautyshop Beauty,FACEBOOK,https://www.facebook.com/Narybeautyshop,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Narybeautyshop,https://www.google.com/maps/search/?api=1&query=Narybeautyshop%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
397,Glutapinkbyemotion Beauty,TIKTOK,https://www.tiktok.com/@glutapinkbyemotion,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Glutapinkbyemotion%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
398,Bungsoh6 Beauty,TIKTOK,https://www.tiktok.com/@bungsoh6,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Bungsoh6%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
399,Lin_Brand_Cambodia Beauty,TIKTOK,https://www.tiktok.com/@lin_brand_cambodia,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Lin_Brand_Cambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
400,Lydaofbeautystore Beauty,FACEBOOK,https://www.facebook.com/LydaOfBeautyStore,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/LydaOfBeautyStore,https://www.google.com/maps/search/?api=1&query=Lydaofbeautystore%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
401,Aromastorekh Beauty,FACEBOOK,https://www.facebook.com/Aromastorekh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Aromastorekh,https://www.google.com/maps/search/?api=1&query=Aromastorekh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
402,Nklipstickkh Beauty,FACEBOOK,https://www.facebook.com/NKLipstickkh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/NKLipstickkh,https://www.google.com/maps/search/?api=1&query=Nklipstickkh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
403,Romandcambodia Beauty,FACEBOOK,https://www.facebook.com/romandcambodia,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/romandcambodia,https://www.google.com/maps/search/?api=1&query=Romandcambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
404,Theshieldadvancedtechnologyfilm Beauty,FACEBOOK,https://www.facebook.com/theshieldadvancedtechnologyfilm,N/A,"330, 314 Oknha Tep Phan St. (182), Phnom Penh 120406",N/A,https://www.google.com/maps/search/?api=1&query=Theshieldadvancedtechnologyfilm%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
405,Laneigecambodi Beauty,FACEBOOK,https://www.facebook.com/LaneigeCambodi,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/LaneigeCambodi,https://www.google.com/maps/search/?api=1&query=Laneigecambodi%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
406,Laneige Korea Cambodia 100063716642172 Beauty,FACEBOOK,https://www.facebook.com/p/Laneige-Korea-Cambodia-100063716642172,063 716 6421,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Laneige%20Korea%20Cambodia%20100063716642172%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
407,Theskinnature Beauty,FACEBOOK,https://www.facebook.com/theskinnature,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/theskinnature,https://www.google.com/maps/search/?api=1&query=Theskinnature%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
408,Luxomeshop Beauty,FACEBOOK,https://www.facebook.com/luxomeshop,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/luxomeshop,https://www.google.com/maps/search/?api=1&query=Luxomeshop%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
409,Intlshoppingphnompenh Beauty,FACEBOOK,https://www.facebook.com/IntlShoppingPhnomPenh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/IntlShoppingPhnomPenh,https://www.google.com/maps/search/?api=1&query=Intlshoppingphnompenh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
410,The Ordinary Cambodia Skincare,FACEBOOK,https://www.facebook.com/the.ordinary.cambodia.skincare,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/the.ordinary.cambodia.skincare,https://www.google.com/maps/search/?api=1&query=The%20Ordinary%20Cambodia%20Skincare%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
411,Theordinarybeautycambodia2 Beauty,FACEBOOK,https://www.facebook.com/theordinarybeautycambodia2,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/theordinarybeautycambodia2,https://www.google.com/maps/search/?api=1&query=Theordinarybeautycambodia2%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
412,Medical Care 132754320652247 Beauty,FACEBOOK,https://www.facebook.com/Medical-Care-132754320652247,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Medical-Care-132754320652247,https://www.google.com/maps/search/?api=1&query=Medical%20Care%20132754320652247%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
413,Theordinarycambodia Beauty,FACEBOOK,https://www.facebook.com/theordinarycambodia,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/theordinarycambodia,https://www.google.com/maps/search/?api=1&query=Theordinarycambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
414,The Ordinary Cambodia 100069816609995 Beauty,FACEBOOK,https://www.facebook.com/p/The-ordinary-Cambodia-100069816609995,069 816 6099,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=The%20Ordinary%20Cambodia%20100069816609995%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
415,Lengleepages Beauty,FACEBOOK,https://www.facebook.com/lengleepages,N/A,"92 Rukhak Vithei, Phnom Penh 120211",N/A,https://www.google.com/maps/search/?api=1&query=Lengleepages%2C%20Toul%20Kork%2C%20Phnom%20Penh%2C%20Cambodia,Toul Kork,1,2026-08-06 05:26:06
416,Theordinarybeautycosmetic Beauty,FACEBOOK,https://www.facebook.com/theordinarybeautycosmetic,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/theordinarybeautycosmetic,https://www.google.com/maps/search/?api=1&query=Theordinarybeautycosmetic%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
417,Theordinaryinkh Beauty,FACEBOOK,https://www.facebook.com/theordinaryinkh,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/theordinaryinkh,https://www.google.com/maps/search/?api=1&query=Theordinaryinkh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
418,Theodinarycambodia Beauty,FACEBOOK,https://www.facebook.com/TheOdinaryCambodia,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/TheOdinaryCambodia,https://www.google.com/maps/search/?api=1&query=Theodinarycambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
419,Theordinaryskincareoriginal168 Beauty,FACEBOOK,https://www.facebook.com/TheOrdinarySkinCareOriginal168,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/TheOrdinarySkinCareOriginal168,https://www.google.com/maps/search/?api=1&query=Theordinaryskincareoriginal168%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
420,Xia Nan6 Beauty,TIKTOK,https://www.tiktok.com/@xia.nan6,N/A,"Samdach Sothearos Blvd (3, Corner Oknha Suor Pheng St. (266), Phnom Penh 120207",N/A,https://www.google.com/maps/search/?api=1&query=Xia%20Nan6%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
422,The_Peninsula_Phnompenh Beauty,TIKTOK,https://www.tiktok.com/@the_peninsula_phnompenh,N/A,"3G វិថី កែវចិន្តា, ភ្នំពេញ 121001",N/A,https://www.google.com/maps/search/?api=1&query=The_Peninsula_Phnompenh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
423,Vannthin168 Beauty,FACEBOOK,https://www.facebook.com/vannthin168,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/vannthin168,https://www.google.com/maps/search/?api=1&query=Vannthin168%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
424,Lovely Brand Phnom Penh  102376668477315 Beauty,FACEBOOK,https://www.facebook.com/Lovely-Brand-Phnom-Penh--102376668477315,023 766 6847,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Lovely%20Brand%20Phnom%20Penh%20%20102376668477315%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
425,Biodermacambodia Beauty,FACEBOOK,https://www.facebook.com/BIODERMACambodia,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/BIODERMACambodia,https://www.google.com/maps/search/?api=1&query=Biodermacambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
426,61556683612299 Beauty,FACEBOOK,https://www.facebook.com/61556683612299,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/61556683612299,https://www.google.com/maps/search/?api=1&query=61556683612299%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
427,Biodermaincambodia Authentic Beauty,FACEBOOK,https://www.facebook.com/biodermaincambodia.authentic,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/biodermaincambodia.authentic,https://www.google.com/maps/search/?api=1&query=Biodermaincambodia%20Authentic%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
428,100084999914208 Beauty,FACEBOOK,https://www.facebook.com/100084999914208,084 999 9142,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=100084999914208%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
429,Uppharmacy8 Beauty,FACEBOOK,https://www.facebook.com/uppharmacy8,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/uppharmacy8,https://www.google.com/maps/search/?api=1&query=Uppharmacy8%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
430,Kennyhao68 Beauty,TIKTOK,https://www.tiktok.com/@kennyhao68,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Kennyhao68%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
431,Khmermediheal Beauty,FACEBOOK,https://www.facebook.com/khmermediheal,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/khmermediheal,https://www.google.com/maps/search/?api=1&query=Khmermediheal%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
432,Medihealcambodiaofficial Beauty,FACEBOOK,https://www.facebook.com/MedihealCambodiaOfficial,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/MedihealCambodiaOfficial,https://www.google.com/maps/search/?api=1&query=Medihealcambodiaofficial%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
433,Japancarecambodia Beauty,FACEBOOK,https://www.facebook.com/japancarecambodia,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/japancarecambodia,https://www.google.com/maps/search/?api=1&query=Japancarecambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
434,Cdcmohcam Beauty,FACEBOOK,https://www.facebook.com/cdcmohcam,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/cdcmohcam,https://www.google.com/maps/search/?api=1&query=Cdcmohcam%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
435,Meanderellaofficial Beauty,FACEBOOK,https://www.facebook.com/meanderellaofficial,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/meanderellaofficial,https://www.google.com/maps/search/?api=1&query=Meanderellaofficial%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
436,Medihealandcosmetic Beauty,FACEBOOK,https://www.facebook.com/MedihealandCosmetic,N/A,"Aeon Mall, Phnom Penh",N/A,https://www.google.com/maps/search/?api=1&query=Medihealandcosmetic%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
437,Hongcollection168 Beauty,FACEBOOK,https://www.facebook.com/HongCollection168,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/HongCollection168,https://www.google.com/maps/search/?api=1&query=Hongcollection168%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
438,Rongcosmetics Beauty,FACEBOOK,https://www.facebook.com/rongcosmetics,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/rongcosmetics,https://www.google.com/maps/search/?api=1&query=Rongcosmetics%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
439,Profaceshield Beauty,FACEBOOK,https://www.facebook.com/ProFaceShield,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/ProFaceShield,https://www.google.com/maps/search/?api=1&query=Profaceshield%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
440,Wholesalekoreabeauty Beauty,FACEBOOK,https://www.facebook.com/wholesalekoreabeauty,N/A,"Pin Location: Phnom Penh, Cambodia",https://t.me/wholesalekoreabeauty,https://www.google.com/maps/search/?api=1&query=Wholesalekoreabeauty%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
441,Rathaonlineservice Beauty,FACEBOOK,https://www.facebook.com/rathaOnlineservice,N/A,"Pin Location: Phnom Penh, Cambodia",https://t.me/rathaOnlineservice,https://www.google.com/maps/search/?api=1&query=Rathaonlineservice%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
445,100090004547540 Beauty,FACEBOOK,https://www.facebook.com/100090004547540,090 004 5475,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=100090004547540%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
446,Suna Sunscreen Beauty,FACEBOOK,https://www.facebook.com/Suna.sunscreen,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Suna.sunscreen,https://www.google.com/maps/search/?api=1&query=Suna%20Sunscreen%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
447,Claireskinphnompenh1 Beauty,FACEBOOK,https://www.facebook.com/claireskinphnompenh1,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/claireskinphnompenh1,https://www.google.com/maps/search/?api=1&query=Claireskinphnompenh1%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
449,Lim Laiheng 2025 Beauty,FACEBOOK,https://www.facebook.com/lim.laiheng.2025,N/A,"79 មហាវិថី កម្ពុជាក្រោម (១២៨), ភ្នំពេញ 12251",N/A,https://www.google.com/maps/search/?api=1&query=Lim%20Laiheng%202025%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
451,Sreymom Beauty16 Beauty,FACEBOOK,https://www.facebook.com/sreymom.beauty16,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/sreymom.beauty16,https://www.google.com/maps/search/?api=1&query=Sreymom%20Beauty16%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
452,Sreymom Onlineshop99 Beauty,FACEBOOK,https://www.facebook.com/sreymom.onlineshop99,N/A,"Pin Location: Phnom Penh, Cambodia",https://t.me/sreymom.onlineshop99,https://www.google.com/maps/search/?api=1&query=Sreymom%20Onlineshop99%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
453,Sreymomonlineshop16 Beauty,FACEBOOK,https://www.facebook.com/sreymomonlineshop16,N/A,"Pin Location: Phnom Penh, Cambodia",https://t.me/sreymomonlineshop16,https://www.google.com/maps/search/?api=1&query=Sreymomonlineshop16%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
455,Lyrith168 Beauty,FACEBOOK,https://www.facebook.com/LYRITH168,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/LYRITH168,https://www.google.com/maps/search/?api=1&query=Lyrith168%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
456,Chcharms Beauty,FACEBOOK,https://www.facebook.com/chcharms,N/A,"34, Street 360 BKK1",N/A,https://www.google.com/maps/search/?api=1&query=Chcharms%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
458,Postkhmer Beauty,FACEBOOK,https://www.facebook.com/PostKhmer,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/PostKhmer,https://www.google.com/maps/search/?api=1&query=Postkhmer%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
459,410413952154199 Beauty,FACEBOOK,https://www.facebook.com/410413952154199,041 395 2154,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=410413952154199%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
461,Sn_Salon_ Beauty,TIKTOK,https://www.tiktok.com/@sn_salon_,N/A,"Borey Piphub Tmey Psar Chhoukmeas Phnom, Street B, Penh 120804",N/A,https://www.google.com/maps/search/?api=1&query=Sn_Salon_%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
462,Bluestore_Official Beauty,TIKTOK,https://www.tiktok.com/@bluestore_official,N/A,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=Bluestore_Official%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,0,2026-08-06 05:26:06
463,ជាងថ្នាំ ជាងពិដាន ភ្នំពេញ 61551060854978 Beauty,FACEBOOK,https://www.facebook.com/p/ជាងថ្នាំ-ជាងពិដាន-ភ្នំពេញ-61551060854978,060 854 978,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=%E1%9E%87%E1%9E%B6%E1%9E%84%E1%9E%90%E1%9F%92%E1%9E%93%E1%9E%B6%E1%9F%86%20%E1%9E%87%E1%9E%B6%E1%9E%84%E1%9E%96%E1%9E%B7%E1%9E%8A%E1%9E%B6%E1%9E%93%20%E1%9E%97%E1%9F%92%E1%9E%93%E1%9F%86%E1%9E%96%E1%9F%81%E1%9E%89%2061551060854978%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
465,61551060854978 Beauty,FACEBOOK,https://www.facebook.com/61551060854978,060 854 978,"Pin Location: Phnom Penh, Cambodia",N/A,https://www.google.com/maps/search/?api=1&query=61551060854978%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
466,Phnompenhcc Beauty,FACEBOOK,https://www.facebook.com/phnompenhcc,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/phnompenhcc,https://www.google.com/maps/search/?api=1&query=Phnompenhcc%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
467,Phnompenh4U Beauty,FACEBOOK,https://www.facebook.com/phnompenh4U,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/phnompenh4U,https://www.google.com/maps/search/?api=1&query=Phnompenh4U%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
468,Phnom189 Beauty,FACEBOOK,https://www.facebook.com/Phnom189,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Phnom189,https://www.google.com/maps/search/?api=1&query=Phnom189%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
469,Ounvy4444 Beauty,FACEBOOK,https://www.facebook.com/Ounvy4444,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/Ounvy4444,https://www.google.com/maps/search/?api=1&query=Ounvy4444%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
470,Voluntaryorganizationforchildrenandsociety Beauty,FACEBOOK,https://www.facebook.com/VoluntaryOrganizationforChildrenandSociety,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/VoluntaryOrganizationforChildrenandSociety,https://www.google.com/maps/search/?api=1&query=Voluntaryorganizationforchildrenandsociety%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
471,Phnompenhplc Beauty,FACEBOOK,https://www.facebook.com/PHNOMPENHPLC,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/PHNOMPENHPLC,https://www.google.com/maps/search/?api=1&query=Phnompenhplc%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
472,Thebodyshopcambodia Beauty,FACEBOOK,https://www.facebook.com/TheBodyShopCambodia,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/TheBodyShopCambodia,https://www.google.com/maps/search/?api=1&query=Thebodyshopcambodia%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
473,Emmswpp Beauty,FACEBOOK,https://www.facebook.com/emmswpp,N/A,"Pin Location: Phnom Penh, Cambodia",https://m.me/emmswpp,https://www.google.com/maps/search/?api=1&query=Emmswpp%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
474,Aeonmallphnompenh Beauty,FACEBOOK,https://www.facebook.com/aeonmallphnompenh,N/A,"132 មហាវិថី សម្ដេចសុធារស (៣), ភ្នំពេញ",N/A,https://www.google.com/maps/search/?api=1&query=Aeonmallphnompenh%2C%20Phnom%20Penh%2C%20Cambodia,Phnom Penh,1,2026-08-06 05:26:06
